tweet,category
 سيء للغاية تجعله عرضًا جيدًا,0
لا أستطيع العيش في هذا العالم ، حسنًا ، إنه أمر سيء للغاية وشرير للغاية ولم أعد أتمكن من التعامل معه بعد الآن ، فهناك المزيد من الشر في العالم أكثر من الخير تقريبالناس يضايقون الكراهية ويقتلون بعضهم البعض دون سبب يقتله الناس على أيدي كوارث طبيعية ومعظم الناس لا يعطون القرف على الإطلاق يفكرون به أي شيء أفضل مني ويتحركون في حياتهم,1
 جيد حتى الآن ، شكرًا لك ، أتمنى أن تعاملك جيدًا أيضًا,0
حسنًا ، سؤال شرعي ، هل يمكنني قتل نفسي ، لقد انتهيت من الحياة,1
تريد قتله,0
هذا مؤلم وفكر في فقدان شاب آخر للانتحار يجعل من الصعب للغاية رؤية ,1
أنا حقًا على وشك  لأن هذا الاختبار اللعين يا إلهي ، أنا أكره نفسي لعدم تذكره اليوم,1
أريد أن أموت أين يمكنني الذهاب للانتحار ، أعطني حقنة لأنني غير واعي وإنهاء حياتي الكابوس أريد أن أموت,1
 حتى الآن كان كل شيء يتسوق مرة أخرى اليوم هيه ما يصل إلى ما يصل,0
أنا أعمل بجد,1
توم فيلتون كاش في العلية على ما يرام ، أفضل المنازل تحت المطرقة هاها ، أحب أن أكون خارج المدرسة,0
أنا أكره أنني لست بخير أنا أكره أنني أريد أن أقتل نفسي ، لكنني لا أرغب في ترك عائلتي,1
  تعبت من كل ما يجري في حياتي,1
  يمارس الجنس مع ذلك ، أنا أسجل سوءًا ، ربما صنع حسابًا آخر في وقت آخر واتبع أشخاصًا أحبهم ، لكنني لا أريد أن أكون هنا بعد الآن ، لا أستمتع بالآية  أيضًا,1
روزي  يعتقد أنني سأصبح عازبًا إلى الأبد,1
 بالطبع,0
  شكرًا لك ، أنا فقط سعيد بعدم إغلاق الأشياء في الشارع بعد الآن ، إنه أبطأ قليلاً مع تفريغ مع ذلك,0
لقد سئمت من العيش في نفس اليوم كل يوم,1
أريد أن أقتل نفسي ولم أعد أرى سببًا للاستمرار في هذه الحياة الصعبة,1
كل يوم أصبح أكثر قوة على الانهيار الذاتي.,1
اوكوبين أخي الكبير حصل على وقت لي في يوم مجرد ليل على الأقل على الأقل ، لكن كاتلين قد يأتي ليتعلق معي,0
في عملية صنع دمية لا وأكوامها بشكل أفضل وكطلة,0
الذهاب إلى السرير ,0
 نعم سأدفع المزيد للسفر في قسم اطفال,0
لا أريدهم أن يأتوا لحسابي حرفيًا هو الشيء الوحيد الذي يبقيني من خلال الوجود البائس الذي ,1
أريد أن أنهي كل شيء لكي أتخلص من هذا الحزن الثقيل,1
بعد الفشل بمجرد أن أشعر أن هذا هو ما أشعر أنني أتمنى أن يتم تمويل الانتحار من قبل الحكومة ، أتمنى أن تكون الأسلحة من أجل الانتحار مثل الواقي الذكري الممنوحة للمراهقين ، لذا إذا كانوا سيفعلون ذلك ، فإنهم يفعلون ذلك بشكل صحيح ، وأتمنى أن تكون القتل القتلية قانونية أتمنى أن أتمنى أن أكون قانونيًالن يضطر إلى الخوف من شراء السم أو البندقية من السوق السوداء لأنه إذا وقعت في حياتي ستزداد سوءًا,1
 أحب حقيقة أنني قلت ذلك مثل تشاندلر في رأسي وأنا أقرأها ثم ظللت قراء,0
في العودة إلى المنزل اليوم لكسر عيد الفصح ، لا أعتقد أني سيعتقد أن يكونوا في المنزل حتى يوم الخميس ، فما هي المفاجأة,0
اللعنة أنا أكره نفسي,1
إذا كان أي منكم يعاني من عيد فصح ممل ، فأرسل لي ملاحظة على  ، فأنا أحب الدردشة مع الناس يا رجل نينا ألبرتسن ,0
  لا أريدهم أن يأتوا لحسابي حرفيًا هو الشيء الوحيد الذي يبقيني من خلال الوجود البائس الذي هو,1
أختي لا حياتي ليست كيف تعتقد أنها حياتي بائسة,1
ليندسي لوبو كيف عرفت أنني أحبها,0
عندما أموت ، أريد أن أحصل على خدمة النعش المغلقة في النصب التذكاري ، ثم أريدهم أن يلعبوا  يذهب,1
لا يفعلونهم في مقاسي كيف ص,0
لا أرى ضوءًا في نهاية هذا النفق المظلم.,1
زعيم الفرقة متعب عيون تكبر,1
خمن من سيموت اليوم هذا الأمر الذي سئمت من كل شيء,1
الحق في أن كل شخص أنا خارج لعلاج بوين القادم سوف يختفي بضع ساعات,0
 آسف لخسارتك ، أعطاني هذا المنشور قمع الرعب لأنه على الرغم من أنني لم أفكر في الانتحار,1
أشعر بأن الألم في داخلي لا يطاق وأبحث عن مخرج يحررني من هذه المعاناة التي لا تنتهي,1
 هل كنت تبالغ في روايات ويليام جيبسون,0
  أنا دارث باتمان  الأكثر روعة كروس على الإطلاق,0
     إنه يحتفل بتكريم إضافيين في جائزة هدايا   الأسطورية وجائزة  ,0
 حان الوقت لانهيار الجناح الأخضر,0
صدمة الرعب من المسامير التورية السيئة السيئة وأعتقد أنني سأحب الأصوات الواضحة الجديدة على الرغم من ,0
ميسي متعب,0
  تهانينا   لكونه أحدث مؤلف لـ    يستمرون في الخلق في الكتابة و ,0
ديفيد مهين هل اخترعته الآن أعرف ما الذي يجب أن تحصل عليه في عيد ميلادك  ,0
سوف تزهر  تمامًا بعد كل المصاعب التي أحبك,0
   علمانية,0
أنا متعب جدًا اليوم أريد أن أضع في سرير مليء بالأولاد وأصبح فقط أصواتًا جيدة جدًا ربما تبدو أفضل,0
كل يوم أستيقظ فيه أشعر بوحدة قاتلة تقتلني من الداخل وأفكر بأن أرحل عن هذا العالم الذي لا يهتم بأحد ولا يعيرني أي اهتمام,1
أنا فقط أريد حمايتك,0
ألبوم الورك الجديد اليوم يصل إلى فينيل الأسبوع المقبل,0
   أعتقد أنني قد أستمتع أيضًا,0
 أود أن أقول فلسفية,0
دارين كاغان مساء الخير من الجزء الخاص بي من العالم أبو ظبي جي إم تي,0
 لقد كان ولدًا جيدًا جدًا ، وهو يبدو لطيفًا الآن إذا كان من الممكن أن يكون هناك شيء ممكن,0
 نحن نخطط لأول مرة هذا العام مطاردة البيض,0
  يتذكر الرئيس الأسطوري السابق    في عيد ميلاده الميمون,0
كل تفكيري مليء بالظلام والفراغ الذي يبتلع أحلامي ببطء ولا أستطيع المعارضة,1
قبالة إلى المخبز لشراء أشياء لذيذة,0
هدف اليوم إكمال كل شيء على قائمة لمواصلة أو قيلولة طوال اليوم لول,0
هل عثرت على نظارتها الشمسية شانيل,0
بعض الناس يغردون الكثير من التخمين,0
كل التفكير يقتلني وأرغب أن أترك هذا العبء الثقيل وأختفي عن الأنظار,1
آسف أشخاص ليسوا سامين ويريدون أن نكون أصدقاء,1
  اعتدت على التحقق من  ضمن القائمة كل عام لمعرفة ما إذا كان بإمكاني العثور على زوج عليه,1
  أم لا إذا أراد أن يقتله ، فقد قتل  ، لكنه لم يرغب,1
أشعر بأن حياتي لا معنى لها وأريد أن أنهي كل شيء.,1
 تعتقد أنني أحب الشعور بالسير عبر شخص بلا مأوى مع العلم أنني سأعطيه المال الذي أتمنى أن يكون ,1
لا أشعر أنني على صواب اعتدت أن أحصل على أهداف وأشياء كنت أتطلع إليها ولكن كل يوم يمر أشعر أسوأ وأسوأ وأريد أن ينتهي بالفعل,1
تطمح إلى أن تكون سعيدًا مثل  في كل جانب من جوانب الحياة,0
لعنة نامجون أكره نفسي,1
أريد فقط أن يكون لدي صديق أو مجموعة من الأصدقاء الذين لا يتركونني,1
 كيف كان الأمر كذلك ، فأنا أعرف ماذا أتوقع,0
